1.3,1.30006,4.49038e-05,28952.12,0.232262
1.2,1.199956,3.88833e-05,30860.45,0.244394
1.1,1.099999,3.19455e-05,34433.61,0.256524
1,1.00002,3.01231e-05,33197.78,0.268646
0.9,0.899981,2.55552e-05,35217.14,0.282673
0.8,0.800003,2.10531e-05,37999.3,0.294813
0.7,0.700002,1.71725e-05,40762.96,0.306951
0.6,0.599998,1.32309e-05,45348.24,0.319072
0.5,0.500001,9.9077e-06,50465.9,0.331261
0.4,0.4,7.04447e-06,56782.13,0.34581
0.3,0.299999,4.68577e-06,64023.42,0.357936
0.2,0.2000003,2.82717e-06,70742.23,0.370561
