CircleNum,LoopNum,IterNum,PulseRole,V_applied,PulseDur_s_col,U_out_immediate,I_immediate,R_immediate,T_immediate,R_before,G_before,R_after_1s,G_after_1s,I_after_1s,U_after_1s,T_after_1s,R_after_5s,G_after_5s,I_after_5s,U_after_5s,T_after_5s,R_after_10s,G_after_10s,I_after_10s,U_after_10s,T_after_10s,time_stamp
8,1,12,sweep_set,1.2,0.001,0.940623,9.993e-05,9412.819,0,68778.75,1.45393744434146e-05,11748.75,8.51154378125332e-05,1.70168e-05,0.1999262,0,11747.72,8.51229004436606e-05,1.70183e-05,0.1999262,0,11759.47,8.50378460934039e-05,1.70013e-05,0.1999262,0,2026-06-22 11:58:42
8,1,13,sweep_set,1.3,0.001,0.866156,9.99416e-05,8666.621,0,106067.6,9.42794972262972e-06,8681.024,0.0001151937835905,2.30293e-05,0.1999179,0,8675.9,0.0001152618172178,2.30429e-05,0.1999179,0,8676.519,0.0001152535942121,2.30412e-05,0.1999174,0,2026-06-22 11:59:04
8,1,14,sweep_set,1.4,0.001,0.9256,9.99409e-05,9261.474,0,117540.5,8.50770585457778e-06,9442.501,0.0001059041455224,2.11724e-05,0.1999204,0,9439.513,0.0001059376686064,2.11791e-05,0.1999204,0,9519.988,0.0001050421492127,2.10001e-05,0.1999207,0,2026-06-22 11:59:26
8,1,15,sweep_set,1.5,0.001,0.79145,9.99508e-05,7918.396,0,70662.57,1.41517637980051e-05,7673.089,0.0001303256094123,2.60539e-05,0.1999139,0,7669.318,0.0001303896904522,2.60667e-05,0.1999138,0,7665.005,0.0001304630590586,2.60813e-05,0.1999133,0,2026-06-22 11:59:48
8,2,1,fixed_set,1.5,0.001,0.842103,9.99601e-05,8424.391,0,7665.005,0.0001304630590586,7889.582,0.0001267494272827,2.53391e-05,0.1999149,0,8270.998,0.0001209043938833,2.41707e-05,0.1999158,0,8246.832,0.0001212586845469,2.42416e-05,0.1999164,0,2026-06-22 11:59:59
8,2,1,sweep_reset,0.1,0.001,0.0999893,1.2418e-05,8051.965,0,8246.832,0.0001212586845469,8347.962,0.0001197897163403,2.3948e-05,0.199917,0,8250.521,0.0001212044669663,2.42307e-05,0.1999159,0,8251.087,0.0001211961527008,2.42291e-05,0.1999164,0,2026-06-22 12:00:10
8,2,2,fixed_set,1.5,0.001,0.842395,9.99598e-05,8427.338,0,8251.087,0.0001211961527008,9140.849,0.0001093990284709,2.1871e-05,0.1999195,0,9173.902,0.0001090048705556,2.17922e-05,0.1999195,0,9167.335,0.0001090829559517,2.18078e-05,0.1999194,0,2026-06-22 12:00:21
8,2,2,sweep_reset,0.2,0.001,0.1999705,2.4053e-05,8313.745,0,9167.335,0.0001090829559517,8882.236,0.0001125842636921,2.25077e-05,0.1999187,0,8919.686,0.0001121115698467,2.24132e-05,0.1999187,0,8914.14,0.0001121813209126,2.24271e-05,0.1999183,0,2026-06-22 12:00:32
8,2,3,fixed_set,1.5,0.001,0.850461,9.99584e-05,8508.149,0,8914.14,0.0001121813209126,8229.671,0.0001215115403762,2.42921e-05,0.199916,0,8224.199,0.000121592388511,2.43083e-05,0.1999163,0,8225.397,0.0001215746790094,2.43047e-05,0.1999158,0,2026-06-22 12:00:43
8,2,3,sweep_reset,0.3,0.001,0.299938,3.9337e-05,7624.832,0,8225.397,0.0001215746790094,8191.747,0.0001220740826102,2.44046e-05,0.1999163,0,8196.205,0.000122007685264,2.43913e-05,0.1999161,0,8210.436,0.0001217962115531,2.4349e-05,0.1999159,0,2026-06-22 12:00:54
8,2,4,fixed_set,1.5,0.001,0.838158,9.99591e-05,8385.009,0,8210.436,0.0001217962115531,8207.991,0.0001218324922627,2.43563e-05,0.1999163,0,8197.163,0.0001219934262622,2.43884e-05,0.1999157,0,8208.628,0.0001218230379059,2.43544e-05,0.1999162,0,2026-06-22 12:01:05
8,2,4,sweep_reset,0.4,0.001,0.399893,5.0632e-05,7898.029,0,8208.628,0.0001218230379059,8456.32,0.0001182547491107,2.36411e-05,0.1999167,0,8449.51,0.000118350058169,2.36602e-05,0.1999171,0,8449.296,0.0001183530556865,2.36608e-05,0.1999171,0,2026-06-22 12:01:16
8,2,5,fixed_set,1.5,0.001,0.85502,9.99589e-05,8553.716,0,8449.296,0.0001183530556865,8201.765,0.0001219249759045,2.43749e-05,0.1999172,0,8232.267,0.0001214732223821,2.42846e-05,0.1999173,0,8140.599,0.0001228410833158,2.45578e-05,0.1999152,0,2026-06-22 12:01:27
8,2,5,sweep_reset,0.5,0.001,0.499832,6.7927e-05,7358.37,0,8140.599,0.0001228410833158,8193.543,0.0001220473243382,2.43992e-05,0.1999159,0,8268.961,0.0001209341778247,2.41767e-05,0.1999162,0,8277.311,0.0001208121816372,2.41523e-05,0.1999161,0,2026-06-22 12:01:38
8,2,6,fixed_set,1.5,0.001,0.878163,9.9959e-05,8785.232,0,8277.311,0.0001208121816372,8354.045,0.0001197024914278,2.39306e-05,0.1999173,0,8345.85,0.0001198200303144,2.3954e-05,0.1999165,0,8352.174,0.0001197293064057,2.39359e-05,0.1999168,0,2026-06-22 12:01:49
8,2,6,sweep_reset,0.6,0.001,0.599756,8.2071e-05,7307.77,0,8352.174,0.0001197293064057,8133.672,0.0001229457002937,2.45788e-05,0.1999159,0,8161.069,0.0001225329671884,2.44963e-05,0.199916,0,8188.337,0.0001221249198707,2.44147e-05,0.1999158,0,2026-06-22 12:02:00
8,2,7,fixed_set,1.5,0.001,0.834871,9.99589e-05,8352.143,0,8188.337,0.0001221249198707,8106.705,0.0001233546798606,2.46605e-05,0.1999154,0,8117.588,0.0001231893020439,2.46275e-05,0.1999159,0,8126.171,0.0001230591874081,2.46015e-05,0.199916,0,2026-06-22 12:02:11
8,2,7,sweep_reset,0.7,0.001,0.699648,6.892e-05,10151.6,0,8126.171,0.0001230591874081,13515.25,7.39904922217495e-05,1.47929e-05,0.1999298,0,13506.06,7.40408379645877e-05,1.4803e-05,0.1999302,0,13434.25,7.44366079237769e-05,1.48821e-05,0.1999298,0,2026-06-22 12:02:22
8,2,8,fixed_set,1.5,0.001,0.82797,9.99563e-05,8283.32,0,13434.25,7.44366079237769e-05,8300.373,0.0001204765135253,2.40854e-05,0.1999178,0,8296.052,0.0001205392637365,2.40978e-05,0.1999166,0,8301.84,0.0001204552243839,2.4081e-05,0.1999166,0,2026-06-22 12:02:33
8,2,9,fixed_set,1.5,0.001,0.886068,9.99539e-05,8864.767,0,22966.41,4.35418509031233e-05,8485.49,0.0001178482326889,2.35599e-05,0.1999173,0,8488.512,0.0001178062774724,2.35515e-05,0.1999172,0,8489.526,0.0001177922065377,2.35487e-05,0.1999173,0,2026-06-22 12:02:55
8,2,9,sweep_reset,0.9,0.001,0.899364,4.5455e-05,19785.81,0,8489.526,0.0001177922065377,33928.7,2.94735725211989e-05,5.893e-06,0.1999418,0,32864.74,3.04277471843684e-05,6.0838e-06,0.1999425,0,34630.46,2.88763129337583e-05,5.7736e-06,0.1999424,0,2026-06-22 12:03:06
8,2,10,fixed_set,1.5,0.001,0.858629,9.99536e-05,8590.276,0,34630.46,2.88763129337583e-05,8852.332,0.0001129645837955,2.25837e-05,0.1999184,0,8841.778,0.0001130994241203,2.26106e-05,0.1999179,0,8836.68,0.0001131646727051,2.26237e-05,0.1999184,0,2026-06-22 12:03:17
8,2,10,sweep_reset,1.0,0.001,0.999154,5.1721e-05,19318.15,0,8836.68,0.0001131646727051,21357.46,4.68220471910049e-05,9.3615e-06,0.1999379,0,21187.03,4.7198687121319e-05,9.4368e-06,0.1999378,0,21637.14,4.6216829026387e-05,9.2405e-06,0.199938,0,2026-06-22 12:03:28
8,2,11,fixed_set,1.5,0.001,0.870666,9.99552e-05,8710.562,0,21637.14,4.6216829026387e-05,8810.428,0.0001135018639276,2.26911e-05,0.1999183,0,8818.209,0.0001134017122978,2.26711e-05,0.1999185,0,8846.652,0.000113037112797,2.25982e-05,0.1999184,0,2026-06-22 12:03:39
8,2,12,fixed_set,1.5,0.001,0.834364,9.99504e-05,8347.78,0,81474.8,1.22737337188922e-05,8502.777,0.0001176086353905,2.3512e-05,0.1999173,0,8625.177,0.0001159396497022,2.31784e-05,0.1999178,0,8643.151,0.0001156985455882,2.31302e-05,0.1999178,0,2026-06-22 12:04:01
8,2,12,sweep_reset,1.2,0.001,1.198651,4.1368e-05,28975.32,0,8643.151,0.0001156985455882,85124.06,1.17475599730558e-05,2.3489e-06,0.1999479,0,93591.13,1.06847732258388e-05,2.1364e-06,0.1999481,0,90375.88,1.10648991744257e-05,2.2124e-06,0.1999476,0,2026-06-22 12:04:12
8,2,13,fixed_set,1.5,0.001,0.852666,9.99476e-05,8531.13,0,90375.88,1.10648991744257e-05,8590.814,0.0001164034048461,2.32711e-05,0.1999177,0,8583.617,0.0001165010041804,2.32906e-05,0.1999176,0,8581.37,0.0001165315095375,2.32967e-05,0.1999176,0,2026-06-22 12:04:23
8,2,13,sweep_reset,1.3,0.001,1.298412,4.6768e-05,27762.83,0,8581.37,0.0001165315095375,53348.7,1.87445992123519e-05,3.7479e-06,0.1999456,0,55675.08,1.79613572176277e-05,3.5913e-06,0.1999459,0,55620.79,1.7978888829159e-05,3.5948e-06,0.1999456,0,2026-06-22 12:04:34
8,2,14,fixed_set,1.5,0.001,0.82581,9.99512e-05,8262.132,0,55620.79,1.7978888829159e-05,7826.69,0.0001277679325487,2.55426e-05,0.199914,0,7789.477,0.0001283783237308,2.56646e-05,0.1999138,0,7786.811,0.0001284222771041,2.56735e-05,0.1999147,0,2026-06-22 12:04:45
8,2,14,sweep_reset,1.4,0.001,1.398032,4.4102e-05,31699.97,0,7786.811,0.0001284222771041,56912.7,1.75707706715724e-05,3.5132e-06,0.1999457,0,56654.68,1.7650792485281e-05,3.5292e-06,0.1999457,0,54796.16,1.8249453976337e-05,3.6489e-06,0.1999457,0,2026-06-22 12:04:56
8,2,15,fixed_set,1.5,0.001,0.856678,9.99512e-05,8570.963,0,54796.16,1.8249453976337e-05,7725.313,0.0001294445933776,2.58778e-05,0.1999141,0,7754.721,0.0001289537044595,2.57796e-05,0.1999136,0,7764.759,0.0001287869977677,2.57464e-05,0.1999146,0,2026-06-22 12:05:06
9,1,1,fixed_reset,1.5,0.001,1.498724,3.8798e-05,38628.9,0,106929.8,9.35192995778539e-06,116309.7,8.59773518459767e-06,1.7191e-06,0.199948,0,115496.9,8.65824104369901e-06,1.7312e-06,0.1999483,0,114275.8,8.75075912835438e-06,1.7497e-06,0.1999483,0,2026-06-22 12:05:28
9,1,1,sweep_set,0.1,0.001,0.0999741,8.068e-07,123914.4,0,114275.8,8.75075912835438e-06,119172.9,8.39116946889771e-06,1.6778e-06,0.1999483,0,125328.1,7.979056572309e-06,1.5954e-06,0.1999484,0,124780.6,8.01406628915072e-06,1.6024e-06,0.1999484,0,2026-06-22 12:05:39
9,1,2,fixed_reset,1.5,0.001,1.49875,3.6276e-05,41315.19,0,124780.6,8.01406628915072e-06,141516.5,7.06631382206315e-06,1.4129e-06,0.1999487,0,140690.0,7.10782571611344e-06,1.4212e-06,0.1999486,0,138324.6,7.22937207120064e-06,1.4455e-06,0.1999482,0,2026-06-22 12:05:50
9,1,2,sweep_set,0.2,0.001,0.1999488,1.3554e-06,147520.1,0,138324.6,7.22937207120064e-06,149037.6,6.70971620584336e-06,1.3416e-06,0.1999488,0,149093.1,6.70721850977678e-06,1.3411e-06,0.1999488,0,148230.9,6.74623172361498e-06,1.3489e-06,0.1999487,0,2026-06-22 12:06:01
9,1,3,sweep_set,0.3,0.001,0.299921,3.124e-06,96005.44,0,116195.0,8.60622229872198e-06,69667.84,1.43538252370104e-05,2.87e-06,0.1999467,0,71998.7,1.38891396650217e-05,2.7771e-06,0.1999476,0,70043.86,1.42767688702479e-05,2.8546e-06,0.1999472,0,2026-06-22 12:06:23
9,1,4,sweep_set,0.4,0.001,0.39989,8.1098e-06,49309.48,0,92572.62,1.08023301058131e-05,57240.27,1.74702180824793e-05,3.4931e-06,0.199946,0,61793.77,1.61828611525078e-05,3.2357e-06,0.1999461,0,61681.33,1.62123611796309e-05,3.2416e-06,0.1999462,0,2026-06-22 12:06:45
9,1,5,sweep_set,0.5,0.001,0.499871,4.543e-06,110031.0,0,175194.2,5.70795151894298e-06,155457.0,6.43264696990165e-06,1.2862e-06,0.1999488,0,161366.2,6.19708464350031e-06,1.2391e-06,0.1999489,0,159118.9,6.28460855372932e-06,1.2566e-06,0.1999488,0,2026-06-22 12:07:07
9,1,7,sweep_set,0.7,0.001,0.699808,1.16199e-05,60224.96,0,147760.1,6.7677268762e-06,86076.63,1.16175551947143e-05,2.3229e-06,0.1999474,0,85524.36,1.16925750745168e-05,2.3379e-06,0.1999474,0,89294.21,1.11989343989941e-05,2.2392e-06,0.1999476,0,2026-06-22 12:07:51
9,1,8,sweep_set,0.8,0.001,0.799701,6.44789e-05,12402.52,0,198244.3,5.04428122271359e-06,11420.46,8.75621472339993e-05,1.75059e-05,0.1999255,0,11504.07,8.69257575797087e-05,1.73787e-05,0.1999258,0,11591.45,8.62704838480087e-05,1.72477e-05,0.1999258,0,2026-06-22 12:08:13
9,1,9,fixed_reset,1.5,0.001,1.498255,4.3023e-05,34824.51,0,11591.45,8.62704838480087e-05,135329.0,7.38939916795365e-06,1.4775e-06,0.1999486,0,139560.6,7.16534609338166e-06,1.4327e-06,0.1999485,0,128700.1,7.77000173271039e-06,1.5536e-06,0.1999485,0,2026-06-22 12:08:24
9,1,9,sweep_set,0.9,0.001,0.899687,6.76451e-05,13300.11,0,128700.1,7.77000173271039e-06,10539.13,9.48844923632216e-05,1.89696e-05,0.199923,0,10540.26,9.48743199883115e-05,1.89676e-05,0.1999235,0,10537.82,9.4896287847012e-05,1.8972e-05,0.1999235,0,2026-06-22 12:08:35
9,1,10,sweep_set,1.0,0.001,0.929736,9.98315e-05,9313.052,0,158815.6,6.29661066041371e-06,8821.426,0.0001133603569309,2.26629e-05,0.1999191,0,8733.374,0.0001145032836106,2.28912e-05,0.1999174,0,8697.793,0.0001149716945436,2.29849e-05,0.1999179,0,2026-06-22 12:08:57
9,1,11,fixed_reset,1.5,0.001,1.497851,3.5543e-05,42141.94,0,8697.793,0.0001149716945436,107210.7,9.32742720642622e-06,1.865e-06,0.199948,0,103294.9,9.68102006972271e-06,1.9357e-06,0.1999479,0,101651.2,9.83756217339294e-06,1.967e-06,0.199948,0,2026-06-22 12:09:08
9,1,11,sweep_set,1.1,0.001,0.869564,9.99204e-05,8702.567,0,101651.2,9.83756217339294e-06,9269.498,0.00010788070724,2.15675e-05,0.1999199,0,9270.464,0.0001078694658649,2.15652e-05,0.1999194,0,9268.682,0.0001078902048856,2.15694e-05,0.1999199,0,2026-06-22 12:09:19
9,1,12,sweep_set,1.2,0.001,0.913811,9.99224e-05,9145.207,0,119493.2,8.36867704605785e-06,9759.79,0.0001024612209893,2.04842e-05,0.1999215,0,9759.076,0.0001024687173252,2.04857e-05,0.1999215,0,9769.472,0.0001023596771657,2.04639e-05,0.1999215,0,2026-06-22 12:09:41
9,1,13,fixed_reset,1.5,0.001,1.497901,3.1656e-05,47318.08,0,9769.472,0.0001023596771657,187060.6,5.3458611808152e-06,1.0689e-06,0.1999491,0,185172.3,5.40037575814525e-06,1.0798e-06,0.1999491,0,185498.7,5.39087335922031e-06,1.0779e-06,0.1999491,0,2026-06-22 12:09:52
9,1,13,sweep_set,1.3,0.001,0.785173,9.9942e-05,7856.287,0,185498.7,5.39087335922031e-06,7726.637,0.0001294224123638,2.58733e-05,0.1999136,0,7723.581,0.0001294736211091,2.58835e-05,0.1999133,0,7728.901,0.0001293845011082,2.58658e-05,0.1999142,0,2026-06-22 12:10:03
9,1,14,fixed_reset,1.5,0.001,1.497904,3.0628e-05,48906.36,0,7728.901,0.0001293845011082,244198.2,4.09503427953195e-06,8.188e-07,0.1999495,0,257799.8,3.87897895964233e-06,7.756e-07,0.1999495,0,254906.9,3.92300090739011e-06,7.844e-07,0.199949,0,2026-06-22 12:10:14
9,1,14,sweep_set,1.4,0.001,0.818016,9.99421e-05,8184.899,0,254906.9,3.92300090739011e-06,7831.684,0.0001276864592595,2.55264e-05,0.1999147,0,7843.11,0.000127500443064,2.54892e-05,0.1999146,0,7869.438,0.0001270738774484,2.5404e-05,0.1999152,0,2026-06-22 12:10:25
9,1,15,sweep_set,1.5,0.001,0.901343,9.99491e-05,9018.02,0,134890.8,7.41340402755414e-06,10050.54,9.94971414471262e-05,1.98917e-05,0.1999223,0,10113.33,9.88793997624917e-05,1.97682e-05,0.1999224,0,10078.46,9.92215080478565e-05,1.98366e-05,0.1999224,0,2026-06-22 12:10:47
9,2,1,fixed_set,1.5,0.001,0.870634,9.99566e-05,8710.12,0,10078.46,9.92215080478565e-05,8300.943,0.0001204682407769,2.40836e-05,0.1999166,0,8300.564,0.0001204737413023,2.40847e-05,0.1999166,0,8301.736,0.0001204567333868,2.40813e-05,0.1999166,0,2026-06-22 12:10:58
9,2,1,sweep_reset,0.1,0.001,0.0999896,1.2767e-05,7831.879,0,8301.736,0.0001204567333868,8298.497,0.0001205037490523,2.40907e-05,0.1999166,0,8302.288,0.0001204487244961,2.40797e-05,0.1999166,0,8301.564,0.0001204592291283,2.40818e-05,0.1999166,0,2026-06-22 12:11:09
9,2,2,fixed_set,1.5,0.001,0.858106,9.99589e-05,8584.588,0,8301.564,0.0001204592291283,8262.203,0.0001210330949263,2.41965e-05,0.1999164,0,8263.778,0.0001210100271328,2.41919e-05,0.1999165,0,8259.613,0.0001210710477597,2.42041e-05,0.1999165,0,2026-06-22 12:11:20
9,2,2,sweep_reset,0.2,0.001,0.1999702,2.6262e-05,7614.431,0,8259.613,0.0001210710477597,8253.475,0.0001211610866937,2.42221e-05,0.1999165,0,8261.836,0.0001210384713518,2.41976e-05,0.1999166,0,8238.603,0.0001213798018911,2.42658e-05,0.1999163,0,2026-06-22 12:11:31
9,2,3,fixed_set,1.5,0.001,0.874492,9.99589e-05,8748.516,0,8238.603,0.0001213798018911,8074.417,0.0001238479508799,2.47591e-05,0.1999153,0,8094.884,0.0001235348153228,2.46965e-05,0.1999153,0,8076.521,0.0001238156874723,2.47527e-05,0.1999157,0,2026-06-22 12:11:42
9,2,3,sweep_reset,0.3,0.001,0.299937,4.0823e-05,7347.255,0,8076.521,0.0001238156874723,7961.514,0.0001256042506488,2.51102e-05,0.1999152,0,7987.734,0.0001251919505581,2.50278e-05,0.1999154,0,7958.534,0.0001256512820074,2.51196e-05,0.1999152,0,2026-06-22 12:11:53
9,2,4,fixed_set,1.5,0.001,0.85447,9.99592e-05,8548.188,0,7958.534,0.0001256512820074,8023.962,0.0001246267118413,2.49148e-05,0.1999154,0,8020.103,0.0001246866779641,2.49268e-05,0.1999155,0,8038.618,0.0001243994925495,2.48694e-05,0.1999156,0,2026-06-22 12:12:04
9,2,4,sweep_reset,0.4,0.001,0.399892,5.302e-05,7542.286,0,8038.618,0.0001243994925495,8052.573,0.000124183909913,2.48263e-05,0.1999156,0,8050.952,0.0001242089134303,2.48313e-05,0.1999156,0,8053.287,0.0001241728998358,2.48241e-05,0.1999156,0,2026-06-22 12:12:15
9,2,5,fixed_set,1.5,0.001,0.855154,9.99591e-05,8555.039,0,8053.287,0.0001241728998358,7961.323,0.0001256072640188,2.51108e-05,0.1999152,0,7956.381,0.0001256852832965,2.51264e-05,0.1999152,0,7952.709,0.0001257433158939,2.5138e-05,0.1999152,0,2026-06-22 12:12:26
9,2,5,sweep_reset,0.5,0.001,0.499831,6.9138e-05,7229.469,0,7952.709,0.0001257433158939,7872.645,0.0001270221126444,2.53936e-05,0.1999148,0,7876.243,0.0001269640868114,2.5382e-05,0.1999148,0,7874.758,0.0001269880293464,2.53868e-05,0.1999149,0,2026-06-22 12:12:37
9,2,6,fixed_set,1.5,0.001,0.85561,9.99594e-05,8559.575,0,7874.758,0.0001269880293464,8161.194,0.0001225310904262,2.4496e-05,0.1999166,0,8179.509,0.0001222567271458,2.44411e-05,0.1999162,0,8180.254,0.000122245592863,2.44388e-05,0.1999156,0,2026-06-22 12:12:48
9,2,6,sweep_reset,0.6,0.001,0.599754,7.7772e-05,7711.696,0,8180.254,0.000122245592863,8687.252,0.0001151111997211,2.30128e-05,0.199918,0,8682.117,0.000115179281735,2.30264e-05,0.1999179,0,8718.892,0.0001146934725192,2.29293e-05,0.1999181,0,2026-06-22 12:12:59
9,2,7,fixed_set,1.5,0.001,0.857848,9.99588e-05,8582.016,0,8718.892,0.0001146934725192,8460.492,0.0001181964358573,2.36295e-05,0.1999172,0,8466.046,0.0001181188951725,2.3614e-05,0.1999172,0,8465.544,0.0001181258995287,2.36154e-05,0.1999172,0,2026-06-22 12:13:10
9,2,7,sweep_reset,0.7,0.001,0.699653,8.4348e-05,8294.838,0,8465.544,0.0001181258995287,9982.394,0.0001001763705179,2.00274e-05,0.1999214,0,9961.082,0.0001003907005283,2.00703e-05,0.1999219,0,9966.504,0.0001003360857528,2.00594e-05,0.1999221,0,2026-06-22 12:13:21
9,2,8,fixed_set,1.5,0.001,0.852085,9.99578e-05,8524.447,0,9966.504,0.0001003360857528,7978.103,0.0001253430796769,2.5058e-05,0.1999153,0,7991.178,0.000125137995925,2.5017e-05,0.1999153,0,7994.198,0.0001250907220461,2.50075e-05,0.1999149,0,2026-06-22 12:13:32
9,2,9,fixed_set,1.5,0.001,0.886531,9.99556e-05,8869.248,0,12728.48,7.85639762171131e-05,8180.103,0.0001222478494463,2.44393e-05,0.199916,0,8175.458,0.0001223173062597,2.44532e-05,0.1999161,0,8145.375,0.0001227690560594,2.45435e-05,0.199916,0,2026-06-22 12:13:54
9,2,9,sweep_reset,0.9,0.001,0.899357,4.2256e-05,21283.53,0,8145.375,0.0001227690560594,35981.32,2.77921988409541e-05,5.5569e-06,0.1999446,0,39134.45,2.55529335406528e-05,5.1091e-06,0.1999418,0,37784.28,2.64660329639734e-05,5.2917e-06,0.1999431,0,2026-06-22 12:14:05
9,2,10,fixed_set,1.5,0.001,0.851642,9.99535e-05,8520.382,0,37784.28,2.64660329639734e-05,7970.795,0.0001254580001116,2.5081e-05,0.1999155,0,7837.602,0.000127590046037,2.55071e-05,0.1999145,0,8041.657,0.0001243524810869,2.48599e-05,0.1999148,0,2026-06-22 12:14:16
9,2,10,sweep_reset,1.0,0.001,0.999139,4.3518e-05,22959.21,0,8041.657,0.0001243524810869,45488.48,2.1983587932593e-05,4.3955e-06,0.1999446,0,45625.49,2.19175728304507e-05,4.3823e-06,0.1999446,0,45672.39,2.18950661439001e-05,4.3778e-06,0.1999446,0,2026-06-22 12:14:27
9,2,11,fixed_set,1.5,0.001,0.944156,9.99539e-05,9445.915,0,45672.39,2.18950661439001e-05,9949.388,0.0001005086946051,2.00939e-05,0.199922,0,9942.263,0.0001005807229199,2.01083e-05,0.199922,0,9938.946,0.0001006142904891,2.0115e-05,0.1999219,0,2026-06-22 12:14:38
9,2,11,sweep_reset,1.1,0.001,1.098804,5.5145e-05,19925.72,0,9938.946,0.0001006142904891,26323.87,3.79883353017622e-05,7.5954e-06,0.1999403,0,26063.08,3.83684506973082e-05,7.6714e-06,0.1999403,0,25996.32,3.8466983019135e-05,7.6911e-06,0.1999403,0,2026-06-22 12:14:49
9,2,12,fixed_set,1.5,0.001,0.881109,9.99533e-05,8815.207,0,25996.32,3.8466983019135e-05,8547.72,0.0001169902617306,2.33884e-05,0.1999175,0,8556.772,0.0001168665005915,2.33636e-05,0.199917,0,8546.368,0.0001170087691051,2.33921e-05,0.1999175,0,2026-06-22 12:15:00
9,2,12,sweep_reset,1.2,0.001,1.198624,5.7778e-05,20745.34,0,8546.368,0.0001170087691051,53409.37,1.87233064160839e-05,3.7436e-06,0.1999433,0,57968.83,1.72506500476204e-05,3.4492e-06,0.1999461,0,57749.39,1.73162002230673e-05,3.4623e-06,0.1999457,0,2026-06-22 12:15:11
9,2,13,fixed_set,1.5,0.001,0.888267,9.9951e-05,8887.025,0,57749.39,1.73162002230673e-05,10777.81,9.2783227761484e-05,1.85496e-05,0.1999241,0,10733.94,9.31624361604406e-05,1.86254e-05,0.1999239,0,10730.42,9.31929971054255e-05,1.86315e-05,0.1999239,0,2026-06-22 12:15:22
9,2,13,sweep_reset,1.3,0.001,1.298622,4.6151e-05,28138.55,0,10730.42,9.31929971054255e-05,81461.52,1.22757346045102e-05,2.4545e-06,0.1999473,0,84676.83,1.18096060043816e-05,2.3613e-06,0.1999474,0,84412.29,1.18466161740192e-05,2.3687e-06,0.1999474,0,2026-06-22 12:15:33
9,2,14,fixed_set,1.5,0.001,0.911733,9.99484e-05,9122.037,0,84412.29,1.18466161740192e-05,21158.33,4.72627092970003e-05,9.4496e-06,0.1999378,0,21313.75,4.69180693214474e-05,9.3807e-06,0.1999379,0,21310.8,4.69245640707998e-05,9.382e-06,0.1999379,0,2026-06-22 12:15:44
9,2,15,fixed_set,1.5,0.001,0.855606,9.99452e-05,8560.751,0,133459.2,7.49292667721671e-06,8831.995,0.0001132247017802,2.26357e-05,0.1999184,0,8831.098,0.0001132362023385,2.2638e-05,0.1999184,0,8829.503,0.0001132566578209,2.26421e-05,0.1999185,0,2026-06-22 12:16:06
9,2,15,sweep_reset,1.5,0.001,1.497845,4.4266e-05,33837.37,0,8829.503,0.0001132566578209,145512.4,6.87226655597736e-06,1.3741e-06,0.1999486,0,132644.7,7.5389367234424e-06,1.5074e-06,0.1999486,0,139541.2,7.1663422702399e-06,1.4329e-06,0.1999486,0,2026-06-22 12:16:17
10,1,1,fixed_reset,1.5,0.001,1.498754,3.8871e-05,38557.12,0,139541.2,7.1663422702399e-06,99819.18,1.00181147551002e-05,2.0031e-06,0.1999478,0,92675.41,1.07903488098947e-05,2.1575e-06,0.1999472,0,94057.63,1.06317796865602e-05,2.1258e-06,0.1999477,0,2026-06-22 12:16:28
10,1,3,fixed_reset,1.5,0.001,1.498743,3.8128e-05,39308.2,0,118967.2,8.40567820374019e-06,83200.27,1.20191917646421e-05,2.4032e-06,0.1999469,0,77839.84,1.28468917716172e-05,2.5687e-06,0.1999472,0,79315.8,1.26078284528429e-05,2.5209e-06,0.1999472,0,2026-06-22 12:17:12
10,1,3,sweep_set,0.3,0.001,0.299919,4.7465e-06,63187.4,0,79315.8,1.26078284528429e-05,77607.17,1.28854073663555e-05,2.5764e-06,0.1999471,0,80148.8,1.24767931647136e-05,2.4947e-06,0.1999472,0,80513.53,1.24202727168962e-05,2.4834e-06,0.1999473,0,2026-06-22 12:17:23
10,1,4,sweep_set,0.4,0.001,0.399891,6.7535e-06,59212.41,0,120516.1,8.29764653851228e-06,101625.4,9.84005967012184e-06,1.9675e-06,0.1999479,0,95732.93,1.04457264600593e-05,2.0886e-06,0.1999478,0,95907.38,1.04267262852973e-05,2.0848e-06,0.1999477,0,2026-06-22 12:17:45
10,1,5,fixed_reset,1.5,0.001,1.498724,3.8515e-05,38912.74,0,95907.38,1.04267262852973e-05,80177.72,1.24722928015414e-05,2.4938e-06,0.1999472,0,76602.21,1.30544536508803e-05,2.6102e-06,0.1999471,0,74540.34,1.34155545842694e-05,2.6824e-06,0.199947,0,2026-06-22 12:17:56
10,1,5,sweep_set,0.5,0.001,0.499854,1.00953e-05,49513.54,0,74540.34,1.34155545842694e-05,40235.0,2.48539828507518e-05,4.9694e-06,0.1999438,0,40552.5,2.46593921459836e-05,4.9305e-06,0.1999441,0,39900.96,2.50620536448246e-05,5.011e-06,0.1999437,0,2026-06-22 12:18:07
10,1,6,fixed_reset,1.5,0.001,1.498709,4.2134e-05,35570.06,0,39900.96,2.50620536448246e-05,73729.64,1.35630663597435e-05,2.7119e-06,0.1999474,0,78272.54,1.27758726112632e-05,2.5545e-06,0.1999472,0,78153.18,1.27953846535739e-05,2.5584e-06,0.1999471,0,2026-06-22 12:18:18
